"rules","support","confidence","lift"
"{1756-RMC1,1786-TPS} => {1794-TB2}",0.0134861766689144,0.909090909090909,49.9326599326599
"{1756-RMC1,1794-TB2} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.894736842105263,44.2298245614035
"{1756-A4,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.80952380952381,44.4638447971781
"{1756-RMC1,1794-TB2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1794-TB2} => {1756-RMC1}",0.0128118678354686,0.904761904761905,44.7253968253968
"{1756-A7,1756-RMC1} => {1794-TB2}",0.0128118678354686,0.826086956521739,45.3735909822866
"{1756-RMC1,1794-TB2} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-PA72,1794-TB2} => {1756-RMC1}",0.0134861766689144,0.909090909090909,44.9393939393939
"{1756-PA72,1756-RMC1} => {1794-TB2}",0.0134861766689144,0.833333333333333,45.7716049382716
"{1756-RMC1,1794-TB2} => {1756-N2}",0.0134861766689144,1,20.887323943662
"{1756-N2,1794-TB2} => {1756-RMC1}",0.0134861766689144,0.869565217391304,42.9855072463768
"{1756-RM2,1794-TB2} => {1756-CNBR}",0.0121375590020229,1,41.1944444444444
"{1756-CNBR,1794-TB2} => {1756-RM2}",0.0121375590020229,0.857142857142857,36.3183673469388
"{1756-CNBR,1756-RM2} => {1794-TB2}",0.0121375590020229,0.818181818181818,44.9393939393939
"{1756-RM2,1794-TB2} => {1786-TPS}",0.0121375590020229,1,39.0263157894737
"{1756-RM2,1786-TPS} => {1794-TB2}",0.0121375590020229,0.857142857142857,47.0793650793651
"{1756-RM2,1794-TB2} => {1756-A4}",0.0121375590020229,1,35.3095238095238
"{1756-A4,1794-TB2} => {1756-RM2}",0.0121375590020229,0.947368421052632,40.1413533834586
"{1756-RM2,1794-TB2} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1794-TB2} => {1756-RM2}",0.0114632501685772,0.80952380952381,34.3006802721088
"{1756-RM2,1794-TB2} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-PA72,1794-TB2} => {1756-RM2}",0.0121375590020229,0.818181818181818,34.6675324675325
"{1756-RM2,1794-TB2} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1794-IB32,1794-TB2} => {1756-CNBR}",0.0107889413351315,0.941176470588235,38.7712418300654
"{1756-CNBR,1794-IB32} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1794-IB32,1794-TB2} => {1786-TPS}",0.0107889413351315,0.941176470588235,36.7306501547988
"{1786-TPS,1794-IB32} => {1794-TB2}",0.0107889413351315,0.842105263157895,46.2534113060429
"{1794-IB32,1794-TB2} => {1756-A7}",0.0101146325016858,0.882352941176471,28.4462915601023
"{1756-A7,1794-IB32} => {1794-TB2}",0.0101146325016858,0.833333333333333,45.7716049382716
"{1794-IB32,1794-TB2} => {1756-PA72}",0.0107889413351315,0.941176470588235,24.9243697478992
"{1756-PA72,1794-IB32} => {1794-TB2}",0.0107889413351315,0.842105263157895,46.2534113060429
"{1794-IB32,1794-TB2} => {1756-N2}",0.0107889413351315,0.941176470588235,19.6586578293289
"{1756-N2,1794-IB32} => {1794-TB2}",0.0107889413351315,0.8,43.9407407407407
"{1756-CNBR,1794-TB2} => {1786-TPS}",0.0141604855023601,1,39.0263157894737
"{1786-TPS,1794-TB2} => {1756-CNBR}",0.0141604855023601,0.91304347826087,37.6123188405797
"{1756-CNBR,1786-TPS} => {1794-TB2}",0.0141604855023601,0.84,46.1377777777778
"{1756-CNBR,1794-TB2} => {1756-A4}",0.0121375590020229,0.857142857142857,30.265306122449
"{1756-A4,1794-TB2} => {1756-CNBR}",0.0121375590020229,0.947368421052632,39.0263157894737
"{1756-CNBR,1794-TB2} => {1756-A7}",0.0134861766689144,0.952380952380952,30.703933747412
"{1756-A7,1794-TB2} => {1756-CNBR}",0.0134861766689144,0.952380952380952,39.2328042328042
"{1756-CNBR,1794-TB2} => {1756-PA72}",0.0141604855023601,1,26.4821428571429
"{1756-PA72,1794-TB2} => {1756-CNBR}",0.0141604855023601,0.954545454545455,39.3219696969697
"{1756-CNBR,1794-TB2} => {1756-N2}",0.0141604855023601,1,20.887323943662
"{1756-N2,1794-TB2} => {1756-CNBR}",0.0141604855023601,0.91304347826087,37.6123188405797
"{1756-A4,1794-TB2} => {1786-TPS}",0.0121375590020229,0.947368421052632,36.9722991689751
"{1756-A4,1786-TPS} => {1794-TB2}",0.0121375590020229,0.947368421052632,52.0350877192982
"{1786-TPS,1794-TB2} => {1756-A7}",0.0141604855023601,0.91304347826087,29.4357277882798
"{1756-A7,1794-TB2} => {1786-TPS}",0.0141604855023601,1,39.0263157894737
"{1756-A7,1786-TPS} => {1794-TB2}",0.0141604855023601,0.84,46.1377777777778
"{1786-TPS,1794-TB2} => {1756-PA72}",0.0148347943358058,0.956521739130435,25.3307453416149
"{1756-PA72,1794-TB2} => {1786-TPS}",0.0148347943358058,1,39.0263157894737
"{1756-PA72,1786-TPS} => {1794-TB2}",0.0148347943358058,0.814814814814815,44.7544581618656
"{1786-TPS,1794-TB2} => {1756-N2}",0.0155091031692515,1,20.887323943662
"{1756-N2,1794-TB2} => {1786-TPS}",0.0155091031692515,1,39.0263157894737
"{1756-N2,1786-TPS} => {1794-TB2}",0.0155091031692515,0.821428571428571,45.1177248677249
"{1756-A4,1794-TB2} => {1756-A7}",0.0114632501685772,0.894736842105263,28.8455377574371
"{1756-A7,1794-TB2} => {1756-A4}",0.0114632501685772,0.80952380952381,28.5839002267574
"{1756-A4,1794-TB2} => {1756-PA72}",0.0121375590020229,0.947368421052632,25.0883458646617
"{1756-PA72,1794-TB2} => {1756-A4}",0.0121375590020229,0.818181818181818,28.8896103896104
"{1756-A4,1794-TB2} => {1756-N2}",0.0121375590020229,0.947368421052632,19.7879911045219
"{1756-A7,1794-TB2} => {1756-PA72}",0.0141604855023601,1,26.4821428571429
"{1756-PA72,1794-TB2} => {1756-A7}",0.0141604855023601,0.954545454545455,30.7737154150198
"{1756-A7,1794-TB2} => {1756-N2}",0.0141604855023601,1,20.887323943662
"{1756-N2,1794-TB2} => {1756-A7}",0.0141604855023601,0.91304347826087,29.4357277882798
"{1756-PA72,1794-TB2} => {1756-N2}",0.0148347943358058,1,20.887323943662
"{1756-N2,1794-TB2} => {1756-PA72}",0.0148347943358058,0.956521739130435,25.3307453416149
"{1756-RMC1,2080-SERIALISOL} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-CNBR,2080-SERIALISOL} => {1756-RMC1}",0.0107889413351315,0.8,39.5466666666667
"{1756-RMC1,2080-SERIALISOL} => {1786-TPS}",0.0101146325016858,0.9375,36.5871710526316
"{1786-TPS,2080-SERIALISOL} => {1756-RMC1}",0.0101146325016858,1,49.4333333333333
"{1756-RMC1,2080-SERIALISOL} => {1756-A7}",0.0107889413351315,1,32.2391304347826
"{1756-A7,2080-SERIALISOL} => {1756-RMC1}",0.0107889413351315,0.8,39.5466666666667
"{1756-RMC1,2080-SERIALISOL} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-PA72,2080-SERIALISOL} => {1756-RMC1}",0.0107889413351315,0.8,39.5466666666667
"{1756-RMC1,2080-SERIALISOL} => {1756-N2}",0.0101146325016858,0.9375,19.5818661971831
"{1786-TPS,2080-SERIALISOL} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,2080-SERIALISOL} => {1756-A4}",0.0107889413351315,0.8,28.2476190476191
"{1756-A4,2080-SERIALISOL} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-CNBR,2080-SERIALISOL} => {1756-A7}",0.0134861766689144,1,32.2391304347826
"{1756-A7,2080-SERIALISOL} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-CNBR,2080-SERIALISOL} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-PA72,2080-SERIALISOL} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-CNBR,2080-SERIALISOL} => {1756-N2}",0.0128118678354686,0.95,19.8429577464789
"{1756-N2,2080-SERIALISOL} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1786-TPS,2080-SERIALISOL} => {1756-A7}",0.0101146325016858,1,32.2391304347826
"{1786-TPS,2080-SERIALISOL} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1786-TPS,2080-SERIALISOL} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-A4,2080-SERIALISOL} => {1756-A7}",0.0107889413351315,1,32.2391304347826
"{1756-A7,2080-SERIALISOL} => {1756-A4}",0.0107889413351315,0.8,28.2476190476191
"{1756-A4,2080-SERIALISOL} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-PA72,2080-SERIALISOL} => {1756-A4}",0.0107889413351315,0.8,28.2476190476191
"{1756-A4,2080-SERIALISOL} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-N2,2080-SERIALISOL} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A7,2080-SERIALISOL} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-PA72,2080-SERIALISOL} => {1756-A7}",0.0134861766689144,1,32.2391304347826
"{1756-A7,2080-SERIALISOL} => {1756-N2}",0.0128118678354686,0.95,19.8429577464789
"{1756-N2,2080-SERIALISOL} => {1756-A7}",0.0128118678354686,1,32.2391304347826
"{1756-PA72,2080-SERIALISOL} => {1756-N2}",0.0128118678354686,0.95,19.8429577464789
"{1756-N2,2080-SERIALISOL} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-A13,1756-IB32} => {1756-TBCH}",0.0101146325016858,0.833333333333333,24.2320261437909
"{1756-A13,1756-IB32} => {1756-N2}",0.0101146325016858,0.833333333333333,17.406103286385
"{1756-A13,1756-TBCH} => {1756-N2}",0.0141604855023601,0.954545454545455,19.937900128041
"{1756-A13,1756-N2} => {1756-TBCH}",0.0141604855023601,0.91304347826087,26.5498721227621
"{1756-CNBR,1756-RMC1} => {1756-RM2}",0.0128118678354686,0.863636363636364,36.5935064935065
"{1756-CNBR,1756-RM2} => {1756-RMC1}",0.0128118678354686,0.863636363636364,42.6924242424242
"{1756-RMC1,1786-TPS} => {1756-RM2}",0.0121375590020229,0.818181818181818,34.6675324675325
"{1756-RM2,1786-TPS} => {1756-RMC1}",0.0121375590020229,0.857142857142857,42.3714285714286
"{1756-RM2,1756-RMC1} => {1756-A4}",0.0141604855023601,0.84,29.66
"{1756-A4,1756-RMC1} => {1756-RM2}",0.0141604855023601,1,42.3714285714286
"{1756-A4,1756-RM2} => {1756-RMC1}",0.0141604855023601,0.91304347826087,45.1347826086957
"{1756-RM2,1756-RMC1} => {1756-A7}",0.0134861766689144,0.8,25.7913043478261
"{1756-A7,1756-RMC1} => {1756-RM2}",0.0134861766689144,0.869565217391304,36.8447204968944
"{1756-A7,1756-RM2} => {1756-RMC1}",0.0134861766689144,0.8,39.5466666666667
"{1756-RM2,1756-RMC1} => {1756-PA72}",0.0141604855023601,0.84,22.245
"{1756-PA72,1756-RMC1} => {1756-RM2}",0.0141604855023601,0.875,37.075
"{1756-PA72,1756-RM2} => {1756-RMC1}",0.0141604855023601,0.84,41.524
"{1756-RM2,1756-RMC1} => {1756-N2}",0.0155091031692515,0.92,19.216338028169
"{1756-N2,1756-RMC1} => {1756-RM2}",0.0155091031692515,0.884615384615385,37.4824175824176
"{1756-N2,1756-RM2} => {1756-RMC1}",0.0155091031692515,0.821428571428571,40.6059523809524
"{1756-RMC1,1794-IB32} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-CNBR,1794-IB32} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-RMC1,1794-IB32} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1786-TPS,1794-IB32} => {1756-RMC1}",0.0107889413351315,0.842105263157895,41.6280701754386
"{1756-RMC1,1794-IB32} => {1756-A7}",0.0101146325016858,0.9375,30.2241847826087
"{1756-A7,1794-IB32} => {1756-RMC1}",0.0101146325016858,0.833333333333333,41.1944444444444
"{1756-RMC1,1794-IB32} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-PA72,1794-IB32} => {1756-RMC1}",0.0107889413351315,0.842105263157895,41.6280701754386
"{1756-RMC1,1794-IB32} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-N2,1794-IB32} => {1756-RMC1}",0.0107889413351315,0.8,39.5466666666667
"{1756-CNBR,1756-RMC1} => {1786-TPS}",0.0141604855023601,0.954545454545455,37.2523923444976
"{1756-RMC1,1786-TPS} => {1756-CNBR}",0.0141604855023601,0.954545454545455,39.3219696969697
"{1756-CNBR,1786-TPS} => {1756-RMC1}",0.0141604855023601,0.84,41.524
"{1756-CNBR,1756-RMC1} => {1756-A4}",0.0121375590020229,0.818181818181818,28.8896103896104
"{1756-A4,1756-RMC1} => {1756-CNBR}",0.0121375590020229,0.857142857142857,35.3095238095238
"{1756-CNBR,1756-RMC1} => {1756-A7}",0.0141604855023601,0.954545454545455,30.7737154150198
"{1756-A7,1756-RMC1} => {1756-CNBR}",0.0141604855023601,0.91304347826087,37.6123188405797
"{1756-CNBR,1756-RMC1} => {1756-PA72}",0.0148347943358058,1,26.4821428571429
"{1756-PA72,1756-RMC1} => {1756-CNBR}",0.0148347943358058,0.916666666666667,37.7615740740741
"{1756-CNBR,1756-RMC1} => {1756-N2}",0.0141604855023601,0.954545454545455,19.937900128041
"{1756-N2,1756-RMC1} => {1756-CNBR}",0.0141604855023601,0.807692307692308,33.2724358974359
"{1756-RMC1,1786-TPS} => {1756-A4}",0.0121375590020229,0.818181818181818,28.8896103896104
"{1756-A4,1756-RMC1} => {1786-TPS}",0.0121375590020229,0.857142857142857,33.4511278195489
"{1756-A4,1786-TPS} => {1756-RMC1}",0.0121375590020229,0.947368421052632,46.8315789473684
"{1756-RMC1,1786-TPS} => {1756-A7}",0.0134861766689144,0.909090909090909,29.3083003952569
"{1756-A7,1756-RMC1} => {1786-TPS}",0.0134861766689144,0.869565217391304,33.9359267734554
"{1756-A7,1786-TPS} => {1756-RMC1}",0.0134861766689144,0.8,39.5466666666667
"{1756-RMC1,1786-TPS} => {1756-PA72}",0.0141604855023601,0.954545454545455,25.2784090909091
"{1756-PA72,1756-RMC1} => {1786-TPS}",0.0141604855023601,0.875,34.1480263157895
"{1756-RMC1,1786-TPS} => {1756-N2}",0.0141604855023601,0.954545454545455,19.937900128041
"{1756-N2,1756-RMC1} => {1786-TPS}",0.0141604855023601,0.807692307692308,31.5212550607287
"{1756-A4,1756-RMC1} => {1756-A7}",0.0114632501685772,0.80952380952381,26.0983436853002
"{1756-A4,1756-RMC1} => {1756-PA72}",0.0128118678354686,0.904761904761905,23.9600340136054
"{1756-A4,1756-RMC1} => {1756-N2}",0.0134861766689144,0.952380952380952,19.8926894701543
"{1756-A7,1756-RMC1} => {1756-PA72}",0.0148347943358058,0.956521739130435,25.3307453416149
"{1756-PA72,1756-RMC1} => {1756-A7}",0.0148347943358058,0.916666666666667,29.5525362318841
"{1756-A7,1756-RMC1} => {1756-N2}",0.0148347943358058,0.956521739130435,19.9791794243723
"{1756-N2,1756-RMC1} => {1756-A7}",0.0148347943358058,0.846153846153846,27.2792642140468
"{1756-PA72,1756-RMC1} => {1756-N2}",0.0155091031692515,0.958333333333333,20.0170187793427
"{1756-N2,1756-RMC1} => {1756-PA72}",0.0155091031692515,0.884615384615385,23.426510989011
"{1756-CNBR,1756-RM2} => {1786-TPS}",0.0134861766689144,0.909090909090909,35.4784688995215
"{1756-RM2,1786-TPS} => {1756-CNBR}",0.0134861766689144,0.952380952380952,39.2328042328042
"{1756-CNBR,1786-TPS} => {1756-RM2}",0.0134861766689144,0.8,33.8971428571429
"{1756-CNBR,1756-RM2} => {1756-A4}",0.0128118678354686,0.863636363636364,30.4945887445887
"{1756-A4,1756-RM2} => {1756-CNBR}",0.0128118678354686,0.826086956521739,34.030193236715
"{1756-CNBR,1756-RM2} => {1756-A7}",0.0141604855023601,0.954545454545455,30.7737154150198
"{1756-A7,1756-RM2} => {1756-CNBR}",0.0141604855023601,0.84,34.6033333333333
"{1756-CNBR,1756-RM2} => {1756-PA72}",0.0148347943358058,1,26.4821428571429
"{1756-PA72,1756-RM2} => {1756-CNBR}",0.0148347943358058,0.88,36.2511111111111
"{1756-CNBR,1756-RM2} => {1756-N2}",0.0134861766689144,0.909090909090909,18.98847631242
"{1756-RM2,1786-TPS} => {1756-A4}",0.0128118678354686,0.904761904761905,31.9467120181406
"{1756-A4,1756-RM2} => {1786-TPS}",0.0128118678354686,0.826086956521739,32.2391304347826
"{1756-A4,1786-TPS} => {1756-RM2}",0.0128118678354686,1,42.3714285714286
"{1756-RM2,1786-TPS} => {1756-A7}",0.0128118678354686,0.904761904761905,29.1687370600414
"{1756-RM2,1786-TPS} => {1756-PA72}",0.0134861766689144,0.952380952380952,25.2210884353741
"{1756-PA72,1756-RM2} => {1786-TPS}",0.0134861766689144,0.8,31.2210526315789
"{1756-RM2,1786-TPS} => {1756-N2}",0.0141604855023601,1,20.887323943662
"{1756-A4,1756-RM2} => {1756-A7}",0.0128118678354686,0.826086956521739,26.6323251417769
"{1756-A4,1756-RM2} => {1756-PA72}",0.0141604855023601,0.91304347826087,24.179347826087
"{1756-PA72,1756-RM2} => {1756-A4}",0.0141604855023601,0.84,29.66
"{1756-A4,1756-RM2} => {1756-N2}",0.0148347943358058,0.956521739130435,19.9791794243723
"{1756-A7,1756-RM2} => {1756-PA72}",0.0155091031692515,0.92,24.3635714285714
"{1756-PA72,1756-RM2} => {1756-A7}",0.0155091031692515,0.92,29.66
"{1756-A7,1756-RM2} => {1756-N2}",0.0155091031692515,0.92,19.216338028169
"{1756-N2,1756-RM2} => {1756-A7}",0.0155091031692515,0.821428571428571,26.4821428571429
"{1756-RM2,1756-TBCH} => {1756-N2}",0.0101146325016858,0.9375,19.5818661971831
"{1756-PA72,1756-RM2} => {1756-N2}",0.0155091031692515,0.92,19.216338028169
"{1756-N2,1756-RM2} => {1756-PA72}",0.0155091031692515,0.821428571428571,21.7531887755102
"{1756-IB32,1756-PA75} => {1756-N2}",0.0101146325016858,0.833333333333333,17.406103286385
"{1756-EN2TR,1756-PA75} => {1756-N2}",0.0107889413351315,0.941176470588235,19.6586578293289
"{1756-EN2T,1756-PA75} => {1756-TBCH}",0.0101146325016858,0.882352941176471,25.6574394463668
"{1756-EN2T,1756-PA75} => {1756-N2}",0.0101146325016858,0.882352941176471,18.4299917149959
"{1756-PA75,1756-TBCH} => {1756-N2}",0.0134861766689144,0.952380952380952,19.8926894701543
"{1756-N2,1756-PA75} => {1756-TBCH}",0.0134861766689144,0.869565217391304,25.2855924978687
"{1756-CNBR,1794-IB32} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1786-TPS,1794-IB32} => {1756-CNBR}",0.0114632501685772,0.894736842105263,36.8581871345029
"{1756-CNBR,1794-IB32} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1794-IB32} => {1756-CNBR}",0.0107889413351315,0.888888888888889,36.6172839506173
"{1756-CNBR,1794-IB32} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-PA72,1794-IB32} => {1756-CNBR}",0.0114632501685772,0.894736842105263,36.8581871345029
"{1756-CNBR,1794-IB32} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-N2,1794-IB32} => {1756-CNBR}",0.0114632501685772,0.85,35.0152777777778
"{1786-TPS,1794-IB32} => {1756-A7}",0.0114632501685772,0.894736842105263,28.8455377574371
"{1756-A7,1794-IB32} => {1786-TPS}",0.0114632501685772,0.944444444444444,36.8581871345029
"{1786-TPS,1794-IB32} => {1756-PA72}",0.0121375590020229,0.947368421052632,25.0883458646617
"{1756-PA72,1794-IB32} => {1786-TPS}",0.0121375590020229,0.947368421052632,36.9722991689751
"{1786-TPS,1794-IB32} => {1756-N2}",0.0121375590020229,0.947368421052632,19.7879911045219
"{1756-N2,1794-IB32} => {1786-TPS}",0.0121375590020229,0.9,35.1236842105263
"{1756-A7,1794-IB32} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
"{1756-PA72,1794-IB32} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
"{1756-A7,1794-IB32} => {1756-N2}",0.0121375590020229,1,20.887323943662
"{1756-N2,1794-IB32} => {1756-A7}",0.0121375590020229,0.9,29.0152173913044
"{1756-PA72,1794-IB32} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-N2,1794-IB32} => {1756-PA72}",0.0128118678354686,0.95,25.1580357142857
"{1756-IB32,1756-N2} => {1756-TBCH}",0.0114632501685772,0.894736842105263,26.0175438596491
"{1756-EN2TR,1756-L71} => {1756-N2}",0.0107889413351315,0.888888888888889,18.566510172144
"{1756-A4,1756-EN2TR} => {1756-PA72}",0.0101146325016858,0.882352941176471,23.3665966386555
"{1756-EN2TR,1756-PA72} => {1756-A4}",0.0101146325016858,0.882352941176471,31.1554621848739
"{1756-A4,1756-EN2TR} => {1756-N2}",0.0101146325016858,0.882352941176471,18.4299917149959
"{1756-A7,1756-EN2TR} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-EN2TR,1756-TBCH} => {1756-N2}",0.0121375590020229,0.947368421052632,19.7879911045219
"{1756-EN2TR,1756-PA72} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1786-TPS} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-CNBR,1786-TPS} => {1756-A7}",0.0155091031692515,0.92,29.66
"{1756-A7,1786-TPS} => {1756-CNBR}",0.0155091031692515,0.92,37.8988888888889
"{1756-CNBR,1786-TPS} => {1756-PA72}",0.0161834120026972,0.96,25.4228571428571
"{1756-PA72,1786-TPS} => {1756-CNBR}",0.0161834120026972,0.888888888888889,36.6172839506173
"{1756-CNBR,1786-TPS} => {1756-N2}",0.0161834120026972,0.96,20.0518309859155
"{1756-CNBR,1756-N2} => {1786-TPS}",0.0161834120026972,0.827586206896552,32.2976406533575
"{1756-N2,1786-TPS} => {1756-CNBR}",0.0161834120026972,0.857142857142857,35.3095238095238
"{1756-A4,1756-CNBR} => {1756-A7}",0.0155091031692515,0.92,29.66
"{1756-A4,1756-A7} => {1756-CNBR}",0.0155091031692515,0.958333333333333,39.4780092592593
"{1756-A4,1756-CNBR} => {1756-PA72}",0.016857720836143,1,26.4821428571429
"{1756-A4,1756-CNBR} => {1756-N2}",0.0161834120026972,0.96,20.0518309859155
"{1756-CNBR,1756-N2} => {1756-A4}",0.0161834120026972,0.827586206896552,29.2216748768473
"{1756-A4,1756-N2} => {1756-CNBR}",0.0161834120026972,0.827586206896552,34.0919540229885
"{1756-A7,1756-CNBR} => {1756-PA72}",0.0202292650033715,1,26.4821428571429
"{1756-CNBR,1756-PA72} => {1756-A7}",0.0202292650033715,0.9375,30.2241847826087
"{1756-A7,1756-CNBR} => {1756-N2}",0.0182063385030344,0.9,18.7985915492958
"{1756-CNBR,1756-N2} => {1756-A7}",0.0182063385030344,0.931034482758621,30.0157421289355
"{1756-CNBR,1756-PA72} => {1756-N2}",0.0195549561699258,0.90625,18.9291373239437
"{1756-CNBR,1756-N2} => {1756-PA72}",0.0195549561699258,1,26.4821428571429
"{1756-A4,1756-L71} => {1756-PA72}",0.0101146325016858,0.9375,24.8270089285714
"{1756-A7,1756-L71} => {1756-PA72}",0.0128118678354686,0.95,25.1580357142857
"{1756-L71,1756-PA72} => {1756-A7}",0.0128118678354686,0.904761904761905,29.1687370600414
"{1756-A7,1756-L71} => {1756-N2}",0.0121375590020229,0.9,18.7985915492958
"{1756-L71,1756-TBCH} => {1756-N2}",0.0121375590020229,0.9,18.7985915492958
"{1756-L71,1756-PA72} => {1756-N2}",0.0121375590020229,0.857142857142857,17.9034205231388
"{1756-A4,1786-TPS} => {1756-A7}",0.0121375590020229,0.947368421052632,30.5423340961098
